time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,surface_pressure,cloud_cover,wind_speed_10m,wind_gusts_10m,et0_fao_evapotranspiration,city,latitude,longitude,wildfire_label,flood_label
2025-11-11 08:30:00+00:00,24.2785,45.0,11.589988,23.834373,0.0,0.0,0.0,987.7521,0.0,8.587338,20.880001,0.4102317,Delhi,28.7041,77.1025,0,0
2025-11-11 09:30:00+00:00,23.978498,49.0,12.610507,23.668104,0.0,0.0,0.0,987.43414,0.0,7.729527,20.519999,0.30513287,Delhi,28.7041,77.1025,0,0
2025-11-11 10:30:00+00:00,23.1285,59.0,14.679056,24.06082,0.0,0.0,0.0,987.4598,0.0,4.2136917,17.28,0.15670109,Delhi,28.7041,77.1025,0,0
2025-11-11 11:30:00+00:00,21.6285,69.0,15.696495,23.196701,0.0,0.0,0.0,987.81903,0.0,2.5455842,9.0,0.027065547,Delhi,28.7041,77.1025,0,0
2025-11-11 12:30:00+00:00,20.228498,72.0,15.018345,21.339838,0.0,0.0,0.0,988.28314,0.0,3.8773184,5.7599998,0.0013768472,Delhi,28.7041,77.1025,0,0
2025-11-11 13:30:00+00:00,18.2785,79.0,14.57397,19.174486,0.0,0.0,0.0,988.8926,0.0,4.2136917,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 14:30:00+00:00,16.9285,82.0,13.834728,17.538181,0.0,0.0,0.0,989.3581,0.0,4.3349743,8.28,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 15:30:00+00:00,16.228498,82.0,13.151266,16.592943,0.0,0.0,0.0,989.68555,0.0,4.379589,8.64,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 16:30:00+00:00,15.5785,82.0,12.516585,15.733793,0.0,0.0,0.0,989.822,0.0,4.3498964,8.64,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 17:30:00+00:00,15.028501,82.0,11.979523,15.009134,0.0,0.0,0.0,989.8703,0.0,4.3498964,8.64,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 18:30:00+00:00,14.4285,83.0,11.576915,14.301611,0.0,0.0,0.0,989.52386,0.0,4.2136917,8.28,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 19:30:00+00:00,13.9285,84.0,11.268605,13.733582,0.0,0.0,0.0,989.18646,0.0,4.0249224,7.92,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 20:30:00+00:00,13.4285,85.0,10.957005,13.157812,0.0,0.0,0.0,988.7514,0.0,3.8939953,7.5599995,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 21:30:00+00:00,12.9285,86.0,10.642181,12.563694,0.0,0.0,0.0,988.51117,0.0,3.8939953,7.2,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 22:30:00+00:00,12.4785,87.0,10.373376,12.037123,0.0,0.0,0.0,988.4701,0.0,3.8773184,7.2,0.0,Delhi,28.7041,77.1025,0,0
2025-11-11 23:30:00+00:00,12.028501,89.0,10.270757,11.545253,0.0,0.0,0.0,988.7211,0.0,3.96,7.2,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 00:30:00+00:00,11.4785,90.0,9.895067,10.826337,0.0,0.0,0.0,989.4494,0.0,4.379589,8.28,0.0,Delhi,28.7041,77.1025,0,0
2025-11-12 01:30:00+00:00,11.5785,89.0,9.826931,10.896343,0.0,0.0,0.0,990.2378,0.0,4.452954,9.0,0.010212207,Delhi,28.7041,77.1025,0,0
2025-11-12 02:30:00+00:00,13.8285,81.0,10.623195,13.231352,0.0,0.0,0.0,990.8331,0.0,5.4477882,12.599999,0.09509406,Delhi,28.7041,77.1025,0,0
2025-11-12 03:30:00+00:00,16.7785,73.0,11.91182,16.53136,0.0,0.0,0.0,991.7804,0.0,5.7599998,14.4,0.21746506,Delhi,28.7041,77.1025,0,0
2025-11-12 04:30:00+00:00,19.4285,66.0,12.911975,19.62235,0.0,0.0,0.0,991.81934,0.0,6.2145634,15.84,0.33361602,Delhi,28.7041,77.1025,0,0
2025-11-12 05:30:00+00:00,21.578499,61.0,13.73774,22.63318,0.0,0.0,0.0,991.22595,0.0,6.830519,17.64,0.42150575,Delhi,28.7041,77.1025,0,0
2025-11-12 06:30:00+00:00,22.978498,55.0,13.455632,24.044254,0.0,0.0,0.0,990.5663,0.0,7.8954163,20.16,0.46957648,Delhi,28.7041,77.1025,0,0
2025-11-12 07:30:00+00:00,23.828499,49.0,12.473005,24.163834,0.0,0.0,0.0,989.6639,0.0,9.339208,23.039999,0.46800208,Delhi,28.7041,77.1025,0,0
2025-11-12 08:30:00+00:00,24.078499,47.0,12.06747,23.69292,0.0,0.0,0.0,989.0026,0.0,9.511088,23.4,0.4127551,Delhi,28.7041,77.1025,0,0
2025-11-12 09:30:00+00:00,23.578499,52.0,13.151091,23.474192,0.0,0.0,0.0,988.86285,0.0,7.5685663,19.8,0.3030854,Delhi,28.7041,77.1025,0,0
2025-11-12 10:30:00+00:00,22.478498,61.0,14.58511,23.239048,0.0,0.0,0.0,988.8665,0.0,5.1544156,14.04,0.16492721,Delhi,28.7041,77.1025,0,0
2025-11-12 11:30:00+00:00,21.1785,69.0,15.266423,22.414545,0.0,0.0,0.0,989.14496,0.0,3.671294,9.72,0.028357448,Delhi,28.7041,77.1025,0,0
2025-11-12 12:30:00+00:00,19.6785,73.0,14.703612,20.688545,0.0,0.0,0.0,989.5998,0.0,3.7585104,8.64,0.0,Delhi,28.7041,77.1025,0,0
